Group,Item,Value,Resource_1,Resource_2,Resource_3,Resource_4,Resource_5,Resource_6,Resource_7,Resource_8,Resource_9,Resource_10
Group_44,Item_14,145,28,17,31,28,29,36,7,46,5,18
Group_44,Item_15,51,27,30,6,5,7,36,34,30,29,7
Group_44,Item_16,139,15,49,13,49,15,24,26,30,30,37
Group_44,Item_17,143,37,11,5,23,47,29,19,36,17,15
Group_44,Item_18,157,30,37,17,8,30,14,26,48,38,31
Group_44,Item_19,30,48,11,8,22,29,19,42,33,43,29
Group_44,Item_20,149,18,43,33,39,25,16,33,30,11,31
Group_44,Item_21,39,12,10,49,44,34,36,16,32,49,18
Group_44,Item_22,174,17,17,38,49,35,20,46,28,14,42
Group_44,Item_23,167,22,16,28,26,44,29,40,17,34,36
Group_44,Item_24,178,32,40,19,46,48,8,31,25,15,23
Group_44,Item_25,163,16,12,8,38,18,44,27,34,36,29
Group_44,Item_26,85,10,43,46,25,14,11,34,40,40,29
Group_44,Item_27,160,14,32,13,25,46,6,14,42,20,34
Group_44,Item_28,152,43,46,38,49,46,33,22,38,49,36
Group_44,Item_29,28,10,42,45,6,33,29,30,48,33,19
Group_44,Item_30,10,31,25,28,27,32,36,49,13,9,15
Group_45,Item_1,67,9,5,48,18,43,27,31,13,15,49
Group_45,Item_2,41,33,42,14,49,21,27,49,30,23,47
Group_45,Item_3,22,14,12,43,38,34,46,32,36,15,26
Group_45,Item_4,73,22,32,48,39,38,23,41,49,18,24
Group_45,Item_5,133,32,19,5,22,14,25,16,13,35,25
Group_45,Item_6,158,36,21,44,21,49,32,20,19,45,31
Group_45,Item_7,104,19,28,44,7,21,20,12,13,17,36
Group_45,Item_8,132,30,25,23,21,25,15,30,37,17,5
Group_45,Item_9,178,24,36,17,17,18,41,39,39,45,41
Group_45,Item_10,31,32,41,11,26,38,47,28,31,21,37
Group_45,Item_11,109,37,5,5,12,28,28,40,33,30,35
Group_45,Item_12,114,17,46,49,6,34,48,47,43,10,28
Group_45,Item_13,75,43,5,46,36,10,48,11,48,19,23
Group_45,Item_14,97,35,40,40,28,35,16,37,16,23,32
Group_45,Item_15,178,28,13,42,29,37,19,43,20,37,38
Group_45,Item_16,176,9,32,14,9,43,26,47,28,27,35
Group_45,Item_17,187,9,16,35,44,12,17,49,47,42,46
Group_45,Item_18,115,13,29,9,26,47,15,24,8,22,44
Group_45,Item_19,117,8,45,19,33,44,30,46,47,46,41
Group_45,Item_20,57,23,32,7,46,34,13,22,22,21,46
Group_45,Item_21,169,41,44,48,26,41,32,26,20,11,38
Group_45,Item_22,97,18,8,7,14,30,35,13,32,24,5
Group_45,Item_23,48,8,24,19,45,31,44,17,33,47,5
Group_45,Item_24,73,21,12,35,27,8,40,45,24,48,11
Group_45,Item_25,194,20,5,7,29,26,43,7,27,11,25
Group_45,Item_26,40,45,7,30,43,13,33,45,23,6,17
Group_45,Item_27,178,7,43,19,29,33,42,21,14,7,19
Group_45,Item_28,186,9,10,34,44,18,38,11,46,39,30
Group_45,Item_29,85,12,39,38,24,27,34,8,20,41,47
Group_45,Item_30,48,42,11,32,17,5,11,34,33,35,30
Group_46,Item_1,33,47,44,46,40,30,17,32,41,34,16
Group_46,Item_2,111,40,39,29,11,17,40,8,40,13,31
Group_46,Item_3,111,33,28,31,13,42,17,32,30,15,21
Group_46,Item_4,145,20,43,33,6,32,35,23,35,43,26
Group_46,Item_5,184,13,5,32,38,36,11,15,26,37,26
Group_46,Item_6,156,42,29,39,33,26,21,49,14,19,9
Group_46,Item_7,38,17,45,14,35,46,40,12,48,13,35
Group_46,Item_8,176,47,42,7,22,35,41,5,33,43,14
Group_46,Item_9,97,45,34,40,39,49,20,6,32,14,5
Group_46,Item_10,126,9,33,5,23,11,32,35,39,46,34
Group_46,Item_11,102,49,15,43,13,11,38,46,11,17,27
Group_46,Item_12,167,19,13,12,23,10,19,18,29,26,10
Group_46,Item_13,181,29,14,43,44,8,16,29,25,42,32
Group_46,Item_14,25,16,29,12,8,22,12,11,27,16,12
Group_46,Item_15,63,45,37,11,10,19,10,5,34,14,33
Group_46,Item_16,82,28,38,46,28,36,32,32,21,46,27
Group_46,Item_17,187,32,25,15,16,27,19,28,23,9,39
Group_46,Item_18,75,21,9,47,17,10,14,41,41,31,7
Group_46,Item_19,199,46,5,48,49,7,45,14,16,15,34
Group_46,Item_20,67,41,14,42,43,30,8,42,9,31,18
Group_46,Item_21,26,11,17,5,24,22,33,38,46,41,20
Group_46,Item_22,47,13,43,46,11,37,43,25,31,20,26
Group_46,Item_23,24,9,46,36,16,34,5,23,14,20,19
Group_46,Item_24,76,34,5,34,23,8,21,20,20,38,8
Group_46,Item_25,61,23,44,32,40,43,34,21,10,20,36
Group_46,Item_26,121,49,18,43,16,18,8,11,26,11,25
Group_46,Item_27,176,15,38,23,49,36,5,45,13,45,11
Group_46,Item_28,141,37,35,12,7,6,47,29,28,38,30
Group_46,Item_29,28,39,8,16,43,28,44,49,27,27,12
Group_46,Item_30,98,5,42,28,37,44,46,42,17,29,29
Group_47,Item_1,63,36,48,31,20,49,33,31,46,38,29
Group_47,Item_2,73,15,46,45,42,19,45,15,12,37,20
Group_47,Item_3,161,42,45,9,28,38,35,5,10,6,6
Group_47,Item_4,100,26,11,32,30,43,43,17,45,32,13
Group_47,Item_5,168,23,47,46,18,46,22,12,19,29,17
Group_47,Item_6,112,22,44,19,45,14,45,11,26,46,39
Group_47,Item_7,131,40,9,11,19,15,9,11,36,19,6
Group_47,Item_8,70,19,35,18,31,47,47,38,31,8,29
Group_47,Item_9,51,7,21,33,8,25,37,40,12,21,10
Group_47,Item_10,71,36,38,26,32,42,19,13,44,22,44
Group_47,Item_11,163,31,19,26,31,40,23,7,43,44,29
Group_47,Item_12,69,38,10,35,35,36,16,11,22,9,38
Group_47,Item_13,42,31,15,43,25,45,48,43,5,16,18
Group_47,Item_14,138,35,25,11,8,32,5,16,15,17,17
Group_47,Item_15,165,10,24,19,32,29,28,40,17,41,45
Group_47,Item_16,13,49,5,32,16,34,22,48,5,13,25
Group_47,Item_17,100,38,30,46,39,44,32,23,46,41,42
Group_47,Item_18,105,6,42,28,39,8,38,47,5,18,49
Group_47,Item_19,143,28,39,30,8,32,41,36,37,9,39
Group_47,Item_20,73,33,8,46,11,39,36,16,23,14,20
Group_47,Item_21,32,35,19,34,37,24,32,26,34,6,29
Group_47,Item_22,42,16,46,28,15,26,40,27,24,36,33
Group_47,Item_23,137,46,40,27,15,5,25,15,9,35,20
Group_47,Item_24,196,42,35,17,40,5,31,23,36,35,10
Group_47,Item_25,109,39,19,37,43,37,23,33,24,9,27
Group_47,Item_26,112,33,27,38,48,17,35,18,5,44,20
Group_47,Item_27,59,31,36,32,11,46,11,49,16,30,28
Group_47,Item_28,21,28,17,40,6,33,30,49,36,15,44
Group_47,Item_29,178,10,6,24,42,9,36,40,43,44,13
Group_47,Item_30,66,43,29,36,45,32,44,35,17,39,8
Group_48,Item_1,56,6,34,43,10,12,34,27,15,36,31
Group_48,Item_2,90,20,27,28,39,36,12,16,17,31,36
Group_48,Item_3,191,34,34,39,13,49,43,29,37,8,46
Group_48,Item_4,139,38,17,28,5,12,8,37,36,7,27
Group_48,Item_5,182,45,23,30,5,10,5,28,10,47,25
Group_48,Item_6,110,42,22,33,29,21,8,24,14,42,15
Group_48,Item_7,19,36,21,40,43,15,29,20,7,47,44
Group_48,Item_8,52,26,26,28,37,38,16,45,25,6,41
Group_48,Item_9,107,49,5,29,25,15,47,33,35,35,19
Group_48,Item_10,150,48,6,22,8,47,14,31,42,33,14
Group_48,Item_11,134,8,17,21,14,14,8,11,48,41,17
Group_48,Item_12,130,16,48,47,36,27,36,45,19,30,38
Group_48,Item_13,140,40,14,36,37,6,17,29,40,35,38
Group_48,Item_14,81,30,23,27,35,9,6,23,18,44,32
Group_48,Item_15,111,5,22,49,11,45,30,5,5,13,7
Group_48,Item_16,182,41,46,17,5,33,38,10,47,49,36
Group_48,Item_17,149,24,11,6,30,45,14,29,26,27,33
Group_48,Item_18,182,49,33,29,23,25,34,41,48,29,41
Group_48,Item_19,46,15,5,17,47,6,5,29,43,26,15
Group_48,Item_20,10,44,36,6,34,19,21,7,41,8,17
Group_48,Item_21,103,32,9,7,30,25,35,17,14,14,45
Group_48,Item_22,62,22,12,37,37,36,8,39,31,12,31
Group_48,Item_23,32,42,19,43,30,19,28,33,7,44,48
Group_48,Item_24,32,17,34,28,5,21,19,14,27,32,45
Group_48,Item_25,106,26,8,24,42,26,43,13,28,45,23
Group_48,Item_26,78,21,35,42,25,12,21,19,25,6,25
Group_48,Item_27,24,37,27,11,38,43,31,43,41,42,12
Group_48,Item_28,93,31,30,37,7,21,46,13,43,48,8
Group_48,Item_29,137,13,46,29,18,26,5,5,49,12,13
Group_48,Item_30,29,30,33,25,27,31,30,16,11,43,45
Group_49,Item_1,54,19,20,48,6,7,35,21,14,46,23
Group_49,Item_2,75,33,39,7,28,19,24,23,10,44,38
Group_49,Item_3,113,49,5,39,19,11,18,24,36,37,35
Group_49,Item_4,34,44,46,48,5,47,45,48,20,12,26
Group_49,Item_5,86,38,25,20,34,28,49,5,43,29,30
Group_49,Item_6,185,10,11,24,13,44,43,18,27,42,7
Group_49,Item_7,89,20,5,44,45,49,21,21,11,28,27
Group_49,Item_8,157,22,31,13,6,16,6,25,13,21,29
Group_49,Item_9,54,38,9,23,46,11,10,35,23,15,43
Group_49,Item_10,40,12,32,35,9,18,23,21,11,26,6
Group_49,Item_11,60,44,33,25,14,47,41,47,11,39,32
Group_49,Item_12,57,12,26,24,14,28,43,24,6,5,29
Group_49,Item_13,62,29,33,40,40,11,28,30,47,29,17
Group_49,Item_14,136,37,5,44,43,6,8,49,9,19,29
Group_49,Item_15,61,23,28,46,39,13,26,8,19,14,7
Group_49,Item_16,114,24,37,45,41,21,17,35,7,40,37
Group_49,Item_17,171,11,47,25,31,29,23,42,23,14,44
Group_49,Item_18,141,27,30,31,30,37,27,19,31,43,12
Group_49,Item_19,82,19,21,13,33,21,44,38,9,6,13
Group_49,Item_20,106,40,9,41,44,10,40,32,40,12,48
Group_49,Item_21,78,49,43,5,18,33,21,49,38,17,45
Group_49,Item_22,46,19,36,21,19,7,18,37,27,44,37
Group_49,Item_23,194,5,18,15,42,39,20,19,16,23,10
Group_49,Item_24,197,8,36,11,31,32,15,24,49,30,5
Group_49,Item_25,60,36,46,19,49,6,38,13,21,36,35
Group_49,Item_26,36,44,14,21,25,42,20,33,17,47,17
Group_49,Item_27,89,36,8,27,40,24,24,33,8,28,27
Group_49,Item_28,31,26,23,9,22,36,23,41,47,44,40
Group_49,Item_29,182,12,40,37,45,31,12,10,6,33,6
Group_49,Item_30,66,8,21,34,49,36,20,26,11,48,5
Group_50,Item_1,83,27,25,22,20,27,43,38,17,26,44
Group_50,Item_2,156,6,36,48,29,36,6,38,13,10,41
Group_50,Item_3,157,35,19,35,34,48,38,33,26,18,16
Group_50,Item_4,48,46,28,16,6,39,31,19,39,40,28
Group_50,Item_5,149,43,23,29,6,43,23,11,30,47,8
Group_50,Item_6,153,33,47,46,10,41,17,25,7,37,32
Group_50,Item_7,41,27,40,26,21,48,48,20,47,35,40
Group_50,Item_8,54,15,25,27,24,6,17,34,21,23,6
Group_50,Item_9,115,26,44,28,38,34,11,42,48,39,25
Group_50,Item_10,70,12,43,45,28,20,16,11,31,44,39
Group_50,Item_11,91,7,25,10,35,24,48,35,25,34,6
Group_50,Item_12,67,9,11,13,30,12,39,33,36,45,34
Group_50,Item_13,22,6,14,45,29,14,43,23,24,48,6
Group_50,Item_14,184,21,25,6,12,21,37,33,11,37,20
Group_50,Item_15,127,38,43,39,38,44,43,35,15,29,22
Group_50,Item_16,48,46,41,24,36,19,29,37,12,15,6
Group_50,Item_17,156,48,16,30,44,31,18,17,48,36,13
Group_50,Item_18,198,12,42,27,26,48,37,5,22,14,25
Group_50,Item_19,68,36,44,16,12,39,27,23,42,20,27
Group_50,Item_20,82,39,12,30,30,49,8,48,36,22,41
Group_50,Item_21,67,29,46,28,36,14,14,39,5,17,27
Group_50,Item_22,111,26,43,39,25,32,37,44,15,42,20
Group_50,Item_23,97,37,13,15,35,32,34,8,15,25,10
Group_50,Item_24,81,41,25,46,28,22,15,16,25,21,45
Group_50,Item_25,40,17,41,17,26,41,29,35,24,8,9
Group_50,Item_26,144,36,28,26,44,14,25,42,6,26,26
Group_50,Item_27,58,7,6,26,46,20,17,5,37,26,48
Group_50,Item_28,160,38,32,11,26,19,38,32,26,32,13
Group_50,Item_29,44,20,28,10,43,10,25,43,36,29,33
Group_50,Item_30,164,43,49,15,38,41,6,31,8,8,41
Group_51,Item_1,67,16,8,14,48,47,29,27,47,26,32
Group_51,Item_2,31,43,49,14,8,40,9,32,17,29,47
Group_51,Item_3,113,10,12,45,23,17,15,35,19,47,9
Group_51,Item_4,170,13,28,48,8,15,13,36,41,14,6
Group_51,Item_5,92,43,9,22,23,12,46,32,47,35,13
Group_51,Item_6,131,31,47,49,39,28,10,46,30,45,37
Group_51,Item_7,53,37,15,21,16,18,10,39,14,25,30
Group_51,Item_8,186,10,20,17,11,40,30,23,6,47,18
Group_51,Item_9,81,20,44,16,21,7,34,33,6,5,10
Group_51,Item_10,122,17,41,29,28,25,27,43,17,34,36
Group_51,Item_11,66,31,45,13,13,45,29,44,26,42,22
Group_51,Item_12,27,48,24,40,46,27,47,6,18,9,35
Group_51,Item_13,199,30,13,18,39,29,48,42,7,32,18
Group_51,Item_14,188,39,7,10,46,35,16,8,30,11,9
Group_51,Item_15,110,35,49,35,29,23,28,29,32,8,44
Group_51,Item_16,198,14,11,11,17,26,15,25,12,8,39
Group_51,Item_17,138,45,5,47,45,33,5,41,29,23,32
Group_51,Item_18,94,16,47,12,12,44,13,32,21,40,19
Group_51,Item_19,31,46,7,29,25,33,35,46,23,36,40
Group_51,Item_20,102,20,39,32,38,26,46,7,36,15,21
Group_51,Item_21,171,16,27,17,16,8,6,17,6,23,41
Group_51,Item_22,171,45,40,49,32,47,49,11,7,6,5
Group_51,Item_23,59,39,43,7,48,10,28,17,46,47,48
Group_51,Item_24,172,38,17,6,14,45,34,48,17,32,11
Group_51,Item_25,182,31,42,35,8,14,27,42,33,20,37
Group_51,Item_26,179,12,15,37,49,24,15,43,22,17,44
Group_51,Item_27,151,12,27,29,36,19,9,15,23,36,12
Group_51,Item_28,111,13,27,25,40,24,14,31,20,28,28
Group_51,Item_29,163,39,15,23,30,30,42,43,26,45,19
Group_51,Item_30,66,29,27,22,39,11,44,5,47,8,43
Group_52,Item_1,172,47,30,43,9,23,34,29,31,15,12
Group_52,Item_2,115,45,24,41,6,24,49,33,25,11,16
Group_52,Item_3,112,36,15,14,39,43,21,48,44,19,27
Group_52,Item_4,112,6,12,30,45,34,8,15,22,14,12
Group_52,Item_5,54,28,29,19,11,38,27,9,46,35,27
Group_52,Item_6,199,32,37,41,8,35,48,15,20,36,21
Group_52,Item_7,162,18,45,10,42,20,26,35,38,47,41
Group_52,Item_8,67,47,39,11,48,7,38,26,47,34,17
Group_52,Item_9,25,30,11,13,8,30,37,49,24,25,46
Group_52,Item_10,181,14,9,47,27,49,47,5,39,38,32
Group_52,Item_11,121,41,43,31,49,21,24,26,29,11,37
Group_52,Item_12,50,43,49,32,35,16,11,30,35,9,26
Group_52,Item_13,149,5,10,44,18,44,29,7,48,36,10
Group_52,Item_14,65,6,29,26,9,14,12,23,17,14,44
Group_52,Item_15,141,30,7,5,33,36,10,24,43,14,16
Group_52,Item_16,50,41,29,13,9,31,17,37,17,49,39
Group_52,Item_17,159,13,15,16,16,14,19,31,39,44,43
Group_52,Item_18,153,6,21,12,13,33,30,33,5,7,15
Group_52,Item_19,198,31,21,7,35,34,21,40,39,11,12
Group_52,Item_20,59,22,16,6,21,26,28,45,44,43,8
Group_52,Item_21,48,19,22,11,30,12,5,38,49,35,42
Group_52,Item_22,56,33,44,41,45,41,47,36,14,35,13
Group_52,Item_23,69,9,12,44,10,33,20,46,9,11,23
Group_52,Item_24,199,48,27,32,32,41,42,37,11,18,25
Group_52,Item_25,70,34,26,29,49,6,43,10,8,10,41
Group_52,Item_26,21,21,26,26,15,14,20,40,41,19,22
Group_52,Item_27,71,39,27,33,23,33,38,15,47,23,15
Group_52,Item_28,88,11,47,41,32,30,28,45,19,38,6
Group_52,Item_29,178,7,13,36,13,45,20,30,23,25,16
Group_52,Item_30,182,22,17,42,26,7,42,44,38,47,47
Group_53,Item_1,21,33,30,11,22,14,49,19,16,8,29
Group_53,Item_2,85,8,30,10,41,7,16,13,8,20,37
Group_53,Item_3,97,32,46,48,6,35,28,27,13,18,38
Group_53,Item_4,166,20,20,24,16,9,48,8,18,11,24
Group_53,Item_5,173,41,33,36,16,16,32,17,31,22,34
Group_53,Item_6,122,32,11,41,5,40,21,5,37,13,32
Group_53,Item_7,165,11,41,35,23,42,39,41,38,44,37
Group_53,Item_8,68,29,44,16,45,38,20,15,40,23,35
Group_53,Item_9,187,34,36,38,27,35,21,42,26,11,47
Group_53,Item_10,62,27,47,15,22,36,24,9,34,11,36
Group_53,Item_11,72,43,10,17,44,18,48,41,36,8,42
Group_53,Item_12,103,8,35,5,38,31,9,20,25,27,18
Group_53,Item_13,116,6,32,31,48,17,32,35,37,20,24
Group_53,Item_14,24,43,41,32,30,44,42,47,44,48,39
Group_53,Item_15,67,15,37,30,28,30,22,27,14,38,10
Group_53,Item_16,57,28,5,24,42,26,13,25,31,5,36
Group_53,Item_17,188,31,38,14,24,48,16,8,28,31,17
Group_53,Item_18,155,33,46,26,21,30,47,24,19,22,16
Group_53,Item_19,55,12,13,42,11,8,13,24,26,34,22
Group_53,Item_20,172,15,15,46,47,19,46,20,8,6,15
Group_53,Item_21,86,41,36,29,37,26,32,37,22,5,46
Group_53,Item_22,12,49,49,31,14,45,19,10,9,27,49
Group_53,Item_23,92,44,24,30,33,39,22,45,31,10,19
Group_53,Item_24,162,7,32,38,19,30,31,36,17,5,47
Group_53,Item_25,117,28,39,48,19,17,26,30,37,28,11
Group_53,Item_26,12,5,33,48,24,28,39,26,11,47,49
Group_53,Item_27,96,9,44,43,30,16,48,11,16,27,8
Group_53,Item_28,47,15,20,33,34,36,38,35,11,44,47
Group_53,Item_29,30,43,26,45,16,23,13,14,13,22,48
Group_53,Item_30,48,13,6,43,25,18,9,38,8,6,49
Group_54,Item_1,165,17,41,44,32,39,20,14,49,29,36
Group_54,Item_2,106,28,23,6,28,36,11,26,33,16,37
Group_54,Item_3,65,49,40,41,5,14,22,17,15,38,39
Group_54,Item_4,36,7,34,6,20,48,35,31,28,49,7
Group_54,Item_5,115,34,25,37,18,29,48,47,39,9,49
Group_54,Item_6,67,39,48,36,37,41,38,34,37,21,11
Group_54,Item_7,48,31,14,42,13,27,20,40,17,25,34
Group_54,Item_8,133,28,38,30,6,28,22,21,18,39,33
Group_54,Item_9,28,44,28,34,27,46,33,27,47,17,48
Group_54,Item_10,33,29,34,24,33,31,20,41,22,48,5
Group_54,Item_11,130,11,12,17,17,32,17,9,48,19,40
Group_54,Item_12,161,16,32,39,5,18,47,27,24,17,27
Group_54,Item_13,104,6,19,17,6,7,44,8,16,32,6
Group_54,Item_14,24,17,20,27,42,20,9,20,16,13,15
Group_54,Item_15,85,20,28,40,18,42,36,27,44,25,8
Group_54,Item_16,107,30,36,17,36,40,49,10,35,8,41
Group_54,Item_17,193,32,20,35,39,29,45,18,37,33,11
Group_54,Item_18,97,21,6,38,26,17,8,7,28,46,44
Group_54,Item_19,47,41,7,28,17,15,17,14,31,45,32
Group_54,Item_20,80,44,25,26,5,6,33,41,30,29,15
Group_54,Item_21,23,20,34,33,29,12,14,13,47,9,28
Group_54,Item_22,59,20,7,10,11,28,30,31,9,38,32
Group_54,Item_23,96,14,45,41,18,39,35,7,26,41,23
Group_54,Item_24,73,24,29,34,39,22,37,21,24,14,27
Group_54,Item_25,52,44,39,23,13,19,6,25,39,19,18
Group_54,Item_26,169,19,9,41,20,46,35,38,45,48,7
Group_54,Item_27,26,49,13,8,46,9,21,44,44,35,17
Group_54,Item_28,116,21,30,45,17,37,12,8,32,19,49
Group_54,Item_29,56,31,25,9,26,18,40,6,30,24,15
Group_54,Item_30,134,38,15,22,37,41,18,25,18,7,13
Group_55,Item_1,184,34,45,41,9,22,39,21,47,20,40
Group_55,Item_2,185,35,9,35,33,18,17,48,33,12,49
Group_55,Item_3,28,7,28,48,34,48,32,10,25,31,15
Group_55,Item_4,44,12,10,22,5,17,28,39,23,29,33
Group_55,Item_5,77,33,20,21,47,27,28,14,37,17,36
Group_55,Item_6,158,34,31,49,13,33,12,16,21,49,40
Group_55,Item_7,33,28,24,42,13,38,26,19,10,7,6
Group_55,Item_8,91,12,32,49,32,11,9,35,46,38,38
Group_55,Item_9,59,8,20,5,7,43,45,30,46,18,43
Group_55,Item_10,23,22,24,38,16,47,48,21,28,24,39
Group_55,Item_11,137,25,44,15,31,47,5,32,18,32,20
Group_55,Item_12,62,49,5,13,43,22,7,14,14,34,42
Group_55,Item_13,177,32,27,46,20,13,13,24,35,39,49
Group_55,Item_14,56,22,10,20,23,11,34,37,42,29,35
Group_55,Item_15,194,45,35,46,23,33,40,46,12,33,11
Group_55,Item_16,43,8,49,41,6,21,17,19,45,6,27
Group_55,Item_17,138,35,33,46,46,27,8,21,9,35,39
Group_55,Item_18,163,27,26,40,32,13,35,34,33,27,43
Group_55,Item_19,158,49,18,38,12,22,43,41,10,8,49
Group_55,Item_20,56,5,49,36,24,40,36,8,11,18,19
Group_55,Item_21,68,16,30,30,15,14,39,19,48,25,22
Group_55,Item_22,124,9,36,38,15,39,46,20,25,35,43
Group_55,Item_23,13,11,19,39,46,9,17,35,48,34,25
Group_55,Item_24,40,20,16,37,33,34,34,37,28,41,48
Group_55,Item_25,99,29,32,12,39,49,16,38,17,38,44
Group_55,Item_26,119,37,43,8,13,22,25,22,30,9,14
Group_55,Item_27,90,35,36,15,12,34,28,48,32,11,25
Group_55,Item_28,92,35,32,13,10,24,37,27,26,25,32
Group_55,Item_29,154,48,40,26,11,22,13,42,22,42,23
Group_55,Item_30,56,48,13,40,33,8,43,26,45,7,5
Group_56,Item_1,52,48,7,41,42,23,40,26,32,19,17
Group_56,Item_2,19,13,22,42,42,26,36,27,38,12,37
Group_56,Item_3,51,33,37,9,41,5,32,5,35,46,45
Group_56,Item_4,11,44,21,37,43,46,37,49,42,12,30
Group_56,Item_5,73,10,23,14,45,12,27,27,32,37,30
Group_56,Item_6,157,25,22,49,32,26,29,19,11,46,11
Group_56,Item_7,143,21,5,12,24,44,39,38,37,12,43
Group_56,Item_8,60,23,35,44,38,38,30,34,40,29,7
Group_56,Item_9,32,42,14,25,26,41,46,40,49,19,33
Group_56,Item_10,188,20,36,26,26,24,15,42,5,44,8
Group_56,Item_11,149,20,13,45,44,44,46,32,33,33,43
Group_56,Item_12,162,22,21,19,40,38,34,17,23,29,45
Group_56,Item_13,80,40,36,47,18,39,36,47,47,16,29
Group_56,Item_14,121,44,20,46,42,22,40,12,47,35,9
Group_56,Item_15,141,19,37,30,40,18,33,19,33,39,29
Group_56,Item_16,47,20,26,28,18,7,44,34,15,38,21
Group_56,Item_17,183,10,19,7,44,25,45,37,30,30,33
Group_56,Item_18,105,42,28,8,31,11,17,25,7,26,24
Group_56,Item_19,145,39,6,30,33,5,45,44,37,17,24
Group_56,Item_20,126,33,29,8,5,39,27,34,25,49,6
Group_56,Item_21,192,6,33,13,39,32,40,40,17,36,42
Group_56,Item_22,65,7,47,35,14,38,49,49,38,7,14
Group_56,Item_23,177,22,9,13,44,10,9,7,39,14,14
Group_56,Item_24,108,28,20,38,43,27,49,32,36,28,6
Group_56,Item_25,60,49,41,46,42,22,38,19,9,33,12
Group_56,Item_26,52,37,44,20,15,49,47,38,47,39,20
Group_56,Item_27,21,42,33,35,24,13,17,48,42,48,37
Group_56,Item_28,16,29,11,34,13,10,46,49,25,38,34
Group_56,Item_29,187,39,32,23,15,37,25,37,30,30,12
Group_56,Item_30,82,34,44,7,9,30,44,8,10,35,26
Group_57,Item_1,148,21,28,8,35,15,36,39,33,32,39
Group_57,Item_2,129,12,46,13,36,34,22,16,7,14,23
Group_57,Item_3,12,31,37,26,40,37,21,48,48,12,30
Group_57,Item_4,107,27,48,26,17,48,48,47,10,33,22
Group_57,Item_5,195,20,44,12,12,15,12,20,10,46,14
Group_57,Item_6,74,9,39,27,34,7,7,40,39,21,45
Group_57,Item_7,149,28,22,19,40,13,8,12,14,49,37
Group_57,Item_8,19,25,24,7,11,36,25,35,27,20,49
Group_57,Item_9,149,47,11,10,46,32,8,18,28,46,26
Group_57,Item_10,172,48,30,48,33,19,41,34,31,23,24
Group_57,Item_11,106,21,21,33,22,39,19,32,46,35,16
Group_57,Item_12,44,5,31,14,10,32,33,47,46,8,46
Group_57,Item_13,88,38,40,44,28,33,6,9,42,20,16
Group_57,Item_14,19,48,16,25,21,39,7,7,10,47,23
Group_57,Item_15,143,40,32,30,27,20,25,29,31,17,23
Group_57,Item_16,195,24,23,32,25,22,37,27,33,16,28
Group_57,Item_17,177,42,6,30,35,43,38,8,5,36,16
Group_57,Item_18,192,46,23,6,21,11,26,41,24,49,7
Group_57,Item_19,157,34,6,37,10,27,33,39,17,23,14
Group_57,Item_20,143,33,8,29,46,35,36,27,19,25,22
Group_57,Item_21,124,44,23,28,9,6,17,46,27,26,21
Group_57,Item_22,53,18,12,30,39,21,26,28,46,42,18
Group_57,Item_23,110,7,31,14,5,32,49,37,28,44,40
Group_57,Item_24,144,27,15,37,27,12,30,17,38,12,12
Group_57,Item_25,196,36,48,12,11,49,49,19,15,34,36
Group_57,Item_26,15,30,42,31,8,37,9,10,5,10,40
Group_57,Item_27,156,23,37,47,37,45,44,29,9,34,32
Group_57,Item_28,61,22,27,25,31,19,12,11,36,22,40
Group_57,Item_29,10,13,33,47,22,13,49,7,38,45,23
Group_57,Item_30,24,21,15,29,49,35,17,32,46,23,17
Group_58,Item_1,91,46,7,37,13,40,44,17,35,47,21
Group_58,Item_2,97,39,39,14,49,31,16,38,31,17,29
Group_58,Item_3,167,21,22,16,48,49,38,31,49,27,31
Group_58,Item_4,83,7,22,36,12,11,11,5,16,47,24
Group_58,Item_5,135,24,38,41,37,44,29,47,44,24,21
Group_58,Item_6,21,33,33,17,22,12,19,40,23,16,12
Group_58,Item_7,187,39,36,40,31,6,5,32,34,38,17
Group_58,Item_8,74,14,26,40,46,29,9,27,37,49,35
Group_58,Item_9,172,5,24,43,17,10,8,7,22,22,35
Group_58,Item_10,103,23,33,12,34,21,26,48,23,31,32
Group_58,Item_11,88,9,41,11,28,42,35,40,9,11,39
Group_58,Item_12,112,41,14,14,39,5,17,19,8,19,35
Group_58,Item_13,120,11,36,12,5,35,28,12,39,32,33
Group_58,Item_14,157,39,24,21,14,14,40,29,27,48,24
Group_58,Item_15,19,34,25,26,44,15,36,47,9,23,38
Group_58,Item_16,160,17,24,41,49,26,8,31,8,18,9
Group_58,Item_17,114,38,8,42,18,31,5,48,10,18,19
Group_58,Item_18,189,39,26,46,30,49,15,29,8,20,39
Group_58,Item_19,17,26,25,43,37,33,26,15,26,40,48
Group_58,Item_20,185,5,12,8,30,13,44,23,48,22,31
Group_58,Item_21,181,18,43,24,48,27,7,31,40,40,21
Group_58,Item_22,62,20,18,27,47,40,39,20,31,37,35
Group_58,Item_23,169,28,9,44,23,30,28,11,5,27,20
Group_58,Item_24,157,14,28,28,8,45,6,33,49,44,49
Group_58,Item_25,84,23,47,21,17,49,48,15,30,47,48
Group_58,Item_26,141,42,36,22,37,49,45,32,23,20,30
Group_58,Item_27,91,7,49,40,14,42,29,35,39,46,40
Group_58,Item_28,153,34,21,47,42,8,32,8,11,33,49
