Group,Item,Value,Resource_1,Resource_2,Resource_3,Resource_4,Resource_5,Resource_6,Resource_7,Resource_8,Resource_9,Resource_10
Group_73,Item_3,97,7,7,8,5,2,5,1,3,3,1
Group_73,Item_4,22,1,7,4,6,2,1,6,7,8,1
Group_73,Item_5,92,6,2,7,4,5,6,7,7,3,5
Group_73,Item_6,58,3,5,7,5,9,5,8,7,8,5
Group_73,Item_7,73,2,4,3,1,3,4,7,9,8,7
Group_73,Item_8,37,7,7,3,4,1,8,1,2,2,3
Group_73,Item_9,68,2,7,1,9,3,1,2,3,7,6
Group_73,Item_10,30,3,9,5,4,9,2,6,5,2,8
Group_73,Item_11,55,8,4,5,3,2,8,9,7,4,4
Group_73,Item_12,97,6,8,3,6,2,3,1,9,1,3
Group_73,Item_13,24,7,8,2,7,4,9,4,2,2,3
Group_73,Item_14,12,4,4,6,4,2,3,5,3,5,3
Group_73,Item_15,10,4,6,2,3,6,6,7,9,6,1
Group_73,Item_16,91,1,1,9,2,9,3,4,4,3,3
Group_73,Item_17,95,1,4,7,3,5,7,1,6,4,3
Group_73,Item_18,90,2,7,4,4,7,5,2,6,7,5
Group_73,Item_19,36,5,3,8,3,4,4,9,6,8,1
Group_73,Item_20,18,9,2,1,7,6,7,2,9,5,2
Group_73,Item_21,75,7,1,8,5,3,7,5,6,4,2
Group_73,Item_22,20,1,4,7,2,5,5,4,4,9,6
Group_73,Item_23,38,6,3,4,5,1,9,4,4,7,9
Group_73,Item_24,49,5,5,6,6,6,9,8,1,6,4
Group_73,Item_25,44,7,3,9,4,4,2,5,5,1,5
Group_73,Item_26,34,3,4,1,2,2,2,1,6,2,1
Group_73,Item_27,15,2,1,1,3,2,8,2,1,4,4
Group_73,Item_28,15,8,4,2,1,6,5,6,1,9,4
Group_73,Item_29,48,2,7,4,1,7,6,6,9,4,4
Group_73,Item_30,26,3,7,8,2,9,9,3,6,6,1
Group_74,Item_1,38,8,1,4,9,7,3,9,9,5,9
Group_74,Item_2,95,2,1,1,1,7,3,1,5,1,2
Group_74,Item_3,28,8,7,2,6,8,3,7,8,5,7
Group_74,Item_4,95,6,8,3,3,7,6,8,9,2,4
Group_74,Item_5,89,7,3,9,7,1,3,6,8,1,6
Group_74,Item_6,62,3,7,5,8,6,9,5,7,4,1
Group_74,Item_7,35,2,6,1,8,1,6,2,5,7,4
Group_74,Item_8,27,9,4,6,2,1,5,6,3,7,4
Group_74,Item_9,22,9,4,7,3,1,9,4,2,5,7
Group_74,Item_10,99,5,7,4,8,2,1,3,1,9,3
Group_74,Item_11,53,9,8,8,1,5,2,9,3,1,1
Group_74,Item_12,29,5,3,5,8,6,5,8,1,1,5
Group_74,Item_13,67,1,5,6,3,6,3,7,9,3,5
Group_74,Item_14,74,5,9,6,8,6,1,3,6,9,5
Group_74,Item_15,35,9,9,3,2,8,5,9,6,7,1
Group_74,Item_16,70,2,3,5,9,7,5,7,9,2,7
Group_74,Item_17,90,7,8,8,2,5,3,1,9,7,4
Group_74,Item_18,57,4,9,3,8,2,3,5,5,9,1
Group_74,Item_19,22,1,7,7,9,7,7,6,8,1,8
Group_74,Item_20,58,1,8,9,2,9,3,8,5,2,2
Group_75,Item_1,51,3,1,4,9,6,7,1,9,7,5
Group_75,Item_2,78,9,2,7,8,4,4,6,6,5,7
Group_75,Item_3,21,6,4,2,5,7,5,1,9,7,9
Group_75,Item_4,79,3,8,5,6,3,3,6,2,2,6
Group_75,Item_5,69,6,9,9,3,4,2,3,2,4,6
Group_75,Item_6,54,5,3,6,9,8,7,9,7,7,7
Group_75,Item_7,21,7,4,6,1,3,3,4,8,4,5
Group_75,Item_8,100,8,4,6,2,3,8,7,9,7,1
Group_75,Item_9,34,7,4,2,3,3,1,4,6,3,8
Group_75,Item_10,11,5,7,1,1,2,4,8,6,1,1
Group_75,Item_11,32,7,4,9,1,7,9,7,3,1,7
Group_75,Item_12,40,6,5,4,7,7,3,4,8,9,9
Group_75,Item_13,22,5,9,2,3,1,6,8,9,9,7
Group_75,Item_14,22,7,5,9,3,8,2,6,8,3,2
Group_75,Item_15,36,4,1,7,2,9,1,5,1,2,1
Group_75,Item_16,15,8,1,2,3,6,9,2,9,8,5
Group_75,Item_17,82,6,9,6,1,3,9,5,3,7,8
Group_75,Item_18,18,6,1,2,6,4,2,6,2,5,8
Group_75,Item_19,43,2,2,7,6,4,9,7,3,2,6
Group_75,Item_20,97,2,2,3,2,5,8,5,5,7,6
Group_76,Item_1,72,5,7,5,6,5,3,7,7,2,4
Group_76,Item_2,58,4,2,6,2,5,9,9,7,4,3
Group_76,Item_3,46,1,1,1,9,2,8,1,4,9,8
Group_76,Item_4,35,8,8,5,1,7,2,1,4,9,6
Group_76,Item_5,93,6,1,9,6,3,5,5,1,6,2
Group_76,Item_6,47,1,2,6,7,2,9,7,2,7,4
Group_76,Item_7,36,1,7,4,4,6,1,7,8,6,9
Group_76,Item_8,24,9,7,8,6,1,4,5,7,1,5
Group_76,Item_9,62,6,7,6,9,4,4,5,3,8,1
Group_76,Item_10,29,7,4,9,4,7,3,4,2,2,1
Group_77,Item_1,50,3,7,1,6,3,9,7,9,7,6
Group_77,Item_2,74,6,9,1,7,7,2,8,5,7,2
Group_77,Item_3,65,2,1,3,4,9,2,2,7,6,9
Group_77,Item_4,41,6,9,5,2,6,8,3,5,6,3
Group_77,Item_5,66,9,3,3,6,3,6,1,3,8,1
Group_78,Item_1,11,6,6,3,7,9,6,7,4,9,8
Group_78,Item_2,15,5,8,2,6,4,3,3,5,5,9
Group_78,Item_3,93,3,2,4,3,2,5,2,9,5,6
Group_78,Item_4,86,8,1,7,8,2,3,4,4,7,3
Group_78,Item_5,65,9,8,5,1,5,5,3,3,4,5
Group_78,Item_6,71,7,9,9,1,1,3,9,6,8,7
Group_78,Item_7,14,5,7,7,5,6,7,1,7,8,7
Group_78,Item_8,40,4,8,3,5,5,6,3,5,3,9
Group_78,Item_9,27,2,3,5,2,1,6,2,8,2,4
Group_78,Item_10,67,2,5,7,5,5,1,6,8,9,7
Group_78,Item_11,44,3,6,6,7,1,3,6,8,4,5
Group_78,Item_12,75,7,6,7,4,4,1,8,7,1,2
Group_78,Item_13,15,3,9,3,5,3,1,4,7,4,1
Group_78,Item_14,90,6,7,3,2,9,4,8,7,4,4
Group_78,Item_15,17,8,9,8,2,8,5,7,5,3,5
Group_78,Item_16,79,3,4,8,3,5,6,5,7,6,2
Group_78,Item_17,13,4,5,6,4,5,1,2,7,4,3
Group_79,Item_1,68,5,7,1,3,6,8,3,1,5,1
Group_79,Item_2,33,5,5,1,8,5,8,3,2,5,6
Group_79,Item_3,76,4,3,3,4,7,2,7,9,8,2
Group_79,Item_4,80,6,3,5,8,3,6,3,5,6,3
Group_79,Item_5,88,7,4,2,7,1,8,5,6,5,8
Group_79,Item_6,48,7,3,7,7,5,5,3,6,2,6
Group_79,Item_7,75,1,4,9,3,6,6,8,8,7,1
Group_79,Item_8,96,9,5,6,8,3,2,8,8,4,5
Group_80,Item_1,50,2,7,7,8,7,3,2,9,2,5
Group_80,Item_2,18,2,7,8,7,6,4,7,2,3,3
Group_80,Item_3,93,3,6,7,8,6,8,8,9,4,7
Group_80,Item_4,86,1,6,2,1,2,7,1,8,6,7
Group_80,Item_5,61,5,9,6,1,4,7,9,9,9,8
Group_80,Item_6,49,3,2,2,3,5,4,7,4,8,4
Group_80,Item_7,34,3,7,4,3,5,5,1,9,2,8
Group_80,Item_8,25,3,9,8,1,5,9,3,3,8,7
Group_80,Item_9,92,5,7,1,5,7,6,7,3,5,1
Group_80,Item_10,50,1,1,5,8,4,4,1,8,5,2
Group_80,Item_11,39,5,6,8,5,3,9,4,9,6,6
Group_80,Item_12,29,4,1,8,2,2,4,8,9,8,5
Group_80,Item_13,87,6,4,6,7,3,6,7,1,1,8
Group_80,Item_14,34,2,1,2,9,9,8,4,8,8,1
Group_80,Item_15,62,4,8,6,1,1,6,4,8,1,3
Group_80,Item_16,26,7,9,2,1,2,1,3,2,9,6
Group_80,Item_17,39,3,4,2,5,4,1,8,9,1,6
Group_80,Item_18,26,1,7,8,6,5,2,9,1,5,5
Group_80,Item_19,37,1,3,8,2,8,3,2,7,3,9
Group_80,Item_20,99,8,1,8,2,3,7,7,8,8,3
Group_80,Item_21,73,3,6,6,2,7,7,9,4,3,6
Group_81,Item_1,40,5,2,8,7,6,7,9,1,1,1
Group_81,Item_2,36,8,6,9,7,6,9,1,8,8,3
Group_81,Item_3,10,8,6,3,7,6,2,1,4,3,7
Group_81,Item_4,95,1,8,2,6,6,8,8,2,7,9
Group_81,Item_5,87,8,2,1,4,3,3,7,2,6,6
Group_81,Item_6,23,3,9,7,8,7,6,3,6,2,1
Group_81,Item_7,35,9,3,5,4,7,2,9,3,9,2
Group_81,Item_8,50,8,1,9,5,8,9,1,8,6,6
Group_81,Item_9,82,8,9,7,1,8,3,7,8,7,7
Group_81,Item_10,54,8,2,6,6,3,6,8,3,5,5
Group_81,Item_11,17,9,7,2,6,8,2,6,8,8,4
Group_81,Item_12,47,8,5,6,9,2,9,6,9,9,6
Group_81,Item_13,85,4,7,4,7,4,6,4,9,3,6
Group_81,Item_14,52,5,9,3,4,4,4,8,6,5,9
Group_81,Item_15,38,8,5,6,6,7,9,1,3,5,8
Group_81,Item_16,11,1,3,1,3,8,6,5,6,5,8
Group_81,Item_17,49,5,2,5,8,3,1,2,8,2,7
Group_81,Item_18,56,4,1,7,8,1,6,8,9,2,4
Group_81,Item_19,44,3,3,2,2,4,6,2,8,2,5
Group_81,Item_20,41,6,6,6,7,4,7,6,6,8,8
Group_81,Item_21,98,5,4,3,2,6,4,6,7,4,6
Group_81,Item_22,88,5,5,9,2,9,4,3,2,1,7
Group_81,Item_23,70,4,8,3,1,6,6,6,1,4,7
Group_81,Item_24,20,3,7,5,3,8,2,4,1,6,8
Group_81,Item_25,28,1,5,8,4,7,8,6,7,6,5
Group_81,Item_26,74,4,1,5,2,8,8,4,6,8,5
Group_81,Item_27,63,1,2,8,2,4,9,2,8,2,4
Group_81,Item_28,25,9,4,5,2,5,5,3,2,1,4
Group_81,Item_29,78,9,1,5,2,7,1,1,9,1,3
Group_82,Item_1,20,9,6,1,7,9,6,1,6,7,9
Group_82,Item_2,57,6,4,2,4,7,7,1,8,9,2
Group_82,Item_3,18,2,9,5,4,5,8,5,4,8,9
Group_82,Item_4,25,4,6,4,8,8,8,8,9,1,5
Group_82,Item_5,30,7,6,1,3,2,7,3,2,9,1
Group_82,Item_6,87,5,3,7,3,3,8,6,2,1,1
Group_82,Item_7,48,3,6,7,6,2,9,4,6,3,1
Group_82,Item_8,57,8,1,5,4,8,5,7,5,6,6
Group_82,Item_9,89,4,8,4,3,9,3,9,4,6,9
Group_82,Item_10,11,2,9,2,4,9,5,7,2,3,8
Group_82,Item_11,100,1,1,9,3,1,5,4,3,9,6
Group_82,Item_12,43,3,4,2,5,4,7,7,5,4,9
Group_82,Item_13,64,8,2,7,8,7,8,9,2,4,4
Group_82,Item_14,76,4,1,8,4,7,4,1,1,2,4
Group_82,Item_15,74,1,9,1,9,4,8,1,4,3,3
Group_82,Item_16,29,8,3,8,7,1,8,5,1,4,6
Group_83,Item_1,17,6,5,9,4,3,7,7,2,2,3
Group_83,Item_2,100,9,8,5,7,4,3,5,4,7,4
Group_83,Item_3,35,7,6,1,6,6,4,2,7,3,1
Group_83,Item_4,33,3,8,8,1,7,8,3,3,6,5
Group_83,Item_5,27,5,4,2,1,8,1,2,7,5,3
Group_83,Item_6,49,8,1,7,2,7,5,8,5,4,7
Group_83,Item_7,36,1,8,5,2,2,6,8,4,8,9
Group_83,Item_8,57,9,1,1,9,3,5,6,1,5,3
Group_83,Item_9,67,9,8,9,4,7,8,2,8,6,2
Group_83,Item_10,65,3,8,2,6,3,5,8,4,8,6
Group_83,Item_11,63,8,7,9,1,8,6,2,8,6,6
Group_83,Item_12,32,8,5,8,6,5,4,6,2,1,2
Group_83,Item_13,59,4,5,3,2,8,3,6,7,6,5
Group_83,Item_14,76,2,4,6,6,7,1,5,5,3,6
Group_83,Item_15,31,6,3,5,3,9,5,8,8,8,8
Group_83,Item_16,24,2,9,4,2,3,9,9,8,5,8
Group_84,Item_1,40,2,1,4,7,9,6,9,4,8,2
Group_84,Item_2,97,8,9,7,4,3,2,2,9,8,6
Group_84,Item_3,19,1,9,3,7,2,5,5,5,1,8
Group_84,Item_4,14,4,8,6,2,1,8,2,6,6,3
Group_84,Item_5,68,2,4,6,6,5,5,6,5,8,4
Group_84,Item_6,82,7,2,1,2,8,9,7,2,3,7
Group_84,Item_7,73,3,1,8,4,6,7,5,9,6,2
Group_84,Item_8,72,5,3,7,1,2,1,9,7,7,4
Group_84,Item_9,52,8,1,6,1,9,3,7,8,9,6
Group_84,Item_10,61,9,4,2,7,7,1,7,8,5,7
Group_84,Item_11,73,8,7,3,4,2,2,7,6,9,9
Group_84,Item_12,12,1,7,8,6,2,8,7,7,4,1
Group_84,Item_13,89,9,2,6,8,6,8,9,1,8,6
Group_84,Item_14,30,2,1,9,6,8,5,5,3,2,7
Group_84,Item_15,59,7,2,4,9,2,8,6,3,3,8
Group_84,Item_16,39,6,7,9,6,8,4,3,5,3,1
Group_84,Item_17,16,7,3,1,2,7,7,8,5,9,7
Group_84,Item_18,47,7,4,3,3,9,5,9,8,3,7
Group_84,Item_19,92,9,2,9,4,6,3,2,1,6,2
Group_84,Item_20,57,6,7,9,3,9,8,4,3,8,9
Group_85,Item_1,92,4,8,2,6,1,5,3,5,7,9
Group_85,Item_2,79,1,8,6,7,2,1,8,4,4,1
Group_85,Item_3,32,2,3,6,9,9,3,2,5,5,8
Group_85,Item_4,13,3,4,7,4,1,5,2,6,6,7
Group_85,Item_5,36,6,1,1,7,5,9,1,7,5,6
Group_86,Item_1,100,4,9,6,1,6,6,5,1,3,3
Group_86,Item_2,23,4,4,1,7,6,8,4,2,7,3
Group_86,Item_3,64,4,6,7,7,7,5,3,3,6,7
Group_86,Item_4,47,8,5,8,2,9,1,5,5,2,5
Group_86,Item_5,70,3,4,6,3,7,6,8,5,9,7
Group_86,Item_6,53,9,3,9,6,2,7,5,4,9,1
Group_86,Item_7,14,3,5,8,4,4,6,4,8,6,3
Group_86,Item_8,11,2,7,6,7,7,2,4,9,2,6
Group_86,Item_9,20,4,3,7,9,2,5,1,4,1,4
Group_86,Item_10,62,8,2,5,5,5,8,7,2,6,2
Group_86,Item_11,10,5,3,7,6,2,5,6,5,1,7
Group_86,Item_12,55,6,4,2,2,2,6,3,1,1,8
Group_86,Item_13,44,1,6,4,9,9,5,9,7,5,3
Group_86,Item_14,66,3,2,7,8,7,9,1,7,8,1
Group_86,Item_15,37,6,5,2,1,1,3,5,2,8,1
Group_86,Item_16,82,2,8,7,9,6,4,4,5,1,8
Group_86,Item_17,76,5,2,5,8,5,5,9,9,1,3
Group_86,Item_18,33,4,5,8,5,5,4,4,7,4,2
Group_86,Item_19,60,9,5,2,8,7,3,6,4,1,7
Group_87,Item_1,28,7,5,9,9,8,8,9,9,2,5
Group_87,Item_2,92,8,7,3,1,7,7,1,7,8,5
Group_87,Item_3,81,1,5,8,2,3,2,7,5,3,6
Group_87,Item_4,38,3,1,1,7,2,2,5,2,8,8
Group_87,Item_5,45,4,3,1,9,4,9,8,1,2,4
Group_87,Item_6,80,7,1,3,1,3,1,6,6,2,7
Group_87,Item_7,33,3,9,5,9,9,8,8,8,6,1
Group_87,Item_8,55,5,9,9,3,9,4,3,1,7,3
Group_87,Item_9,52,5,3,5,3,1,2,6,2,5,1
Group_87,Item_10,81,4,5,5,2,7,7,4,1,3,6
Group_87,Item_11,47,8,5,8,7,2,9,8,7,8,9
Group_87,Item_12,27,3,3,8,8,7,9,2,4,7,7
Group_87,Item_13,76,6,7,2,5,5,5,1,4,9,6
Group_87,Item_14,43,5,9,2,5,4,2,8,9,2,6
Group_87,Item_15,64,4,1,9,7,9,5,2,1,6,6
Group_87,Item_16,72,5,2,8,3,9,5,4,4,8,3
Group_87,Item_17,19,9,3,9,8,8,1,5,4,7,2
Group_87,Item_18,23,2,6,1,2,6,5,2,3,2,4
Group_88,Item_1,56,8,2,2,4,6,5,4,9,4,7
Group_88,Item_2,13,9,5,7,5,8,7,7,1,8,7
Group_88,Item_3,58,7,7,9,7,1,5,7,2,9,8
Group_88,Item_4,52,1,5,2,2,8,6,6,9,2,8
Group_88,Item_5,69,6,8,3,2,2,4,5,8,8,5
Group_88,Item_6,82,8,7,8,1,4,9,3,8,1,3
Group_88,Item_7,17,9,5,2,3,8,9,6,8,1,6
Group_88,Item_8,24,7,2,2,8,5,3,9,4,2,7
Group_88,Item_9,31,4,5,3,4,8,7,6,3,6,4
Group_89,Item_1,51,9,7,3,8,9,2,1,7,8,9
Group_89,Item_2,28,6,1,3,9,3,5,8,6,2,9
Group_89,Item_3,44,4,7,2,2,4,6,2,4,3,5
Group_89,Item_4,53,3,8,9,9,6,7,9,9,7,9
Group_89,Item_5,22,3,7,6,9,1,1,8,9,5,9
Group_89,Item_6,82,2,4,2,4,9,4,6,8,4,5
Group_89,Item_7,47,4,6,2,2,8,1,9,1,5,4
Group_89,Item_8,55,9,9,4,2,3,1,2,4,4,8
Group_89,Item_9,78,4,8,2,1,7,5,9,9,5,8
Group_89,Item_10,67,8,2,6,6,6,2,1,6,6,2
Group_89,Item_11,100,7,5,2,3,2,4,5,2,4,3
Group_89,Item_12,33,1,5,6,2,8,8,7,8,6,9
Group_89,Item_13,79,2,6,5,5,7,2,7,9,7,9
Group_90,Item_1,80,8,5,5,8,9,2,7,7,1,8
Group_90,Item_2,87,9,9,5,1,6,4,5,8,7,1
Group_90,Item_3,68,3,6,7,2,9,6,9,5,4,7
Group_90,Item_4,38,5,8,1,6,3,5,7,8,2,1
Group_90,Item_5,25,7,3,7,3,3,1,4,9,7,4
Group_90,Item_6,85,1,9,7,9,3,4,6,5,3,7
Group_90,Item_7,37,1,6,7,6,4,7,8,3,6,2
Group_90,Item_8,20,1,5,6,9,4,1,1,5,5,3
Group_90,Item_9,33,7,9,8,8,9,6,9,5,6,7
Group_90,Item_10,57,3,3,1,6,8,7,8,8,7,1
Group_90,Item_11,74,8,3,4,6,7,8,8,3,1,4
Group_90,Item_12,13,5,8,7,7,5,4,6,1,8,8
Group_90,Item_13,81,1,8,4,3,6,8,4,4,7,5
Group_91,Item_1,39,8,2,7,2,3,7,3,2,6,3
Group_91,Item_2,45,6,8,9,1,4,4,4,9,9,7
Group_91,Item_3,91,5,9,6,1,1,5,6,1,9,3
Group_91,Item_4,71,4,5,3,1,7,9,6,1,2,2
Group_91,Item_5,17,1,1,2,1,4,2,5,1,8,9
Group_91,Item_6,51,3,7,8,2,9,6,9,9,1,9
Group_91,Item_7,32,4,5,3,6,7,7,5,9,4,3
Group_91,Item_8,40,4,8,7,4,3,2,1,6,9,2
Group_91,Item_9,50,1,8,2,7,7,7,6,1,8,9
Group_91,Item_10,96,3,7,5,4,3,9,1,1,1,7
Group_91,Item_11,19,3,5,5,5,7,7,6,9,7,9
Group_91,Item_12,30,7,6,6,4,1,6,5,1,5,9
Group_91,Item_13,39,6,2,8,5,5,8,4,7,8,4
Group_91,Item_14,38,8,6,5,8,3,9,9,4,8,4
Group_91,Item_15,77,7,1,7,7,2,6,8,1,3,1
Group_91,Item_16,55,4,2,2,3,6,7,5,5,4,5
Group_92,Item_1,16,1,5,9,2,8,6,7,9,6,2
Group_92,Item_2,22,3,4,4,2,1,6,2,4,4,1
Group_92,Item_3,80,7,4,7,5,7,6,3,4,1,2
Group_92,Item_4,89,4,2,5,3,8,3,7,1,4,5
Group_92,Item_5,19,2,7,4,2,5,9,5,5,7,2
Group_92,Item_6,92,8,2,3,4,3,1,7,6,3,3
Group_92,Item_7,58,5,9,6,4,8,8,6,2,2,5
Group_92,Item_8,65,4,3,9,9,7,2,4,9,9,8
Group_92,Item_9,35,3,6,3,3,8,2,1,9,2,8
Group_92,Item_10,65,8,1,9,1,5,2,4,9,8,7
Group_92,Item_11,16,1,6,7,7,9,3,7,6,1,1
Group_92,Item_12,38,1,3,3,4,9,8,9,4,6,2
Group_92,Item_13,89,7,6,9,6,5,6,1,6,8,6
Group_92,Item_14,47,8,5,2,2,8,8,6,3,7,6
Group_92,Item_15,44,1,2,3,9,4,8,3,4,4,7
Group_92,Item_16,13,7,2,3,3,8,8,8,6,5,2
Group_92,Item_17,50,5,8,3,2,1,7,7,7,8,8
Group_92,Item_18,41,8,7,4,4,9,9,9,3,4,1
Group_92,Item_19,15,2,3,7,4,3,6,4,3,6,6
Group_93,Item_1,72,7,3,2,8,8,9,5,3,3,8
Group_93,Item_2,27,1,5,8,1,9,9,2,3,1,5
Group_93,Item_3,17,1,6,2,2,4,7,4,1,3,2
Group_93,Item_4,55,1,7,1,3,9,8,5,1,3,1
Group_93,Item_5,31,1,8,4,5,4,9,1,4,9,6
Group_93,Item_6,19,4,7,8,8,3,8,5,6,2,1
Group_93,Item_7,73,5,5,8,7,2,9,5,5,6,1
Group_94,Item_1,82,4,4,3,7,3,1,3,4,3,4
Group_94,Item_2,16,1,2,6,9,7,5,1,5,8,2
Group_94,Item_3,47,5,8,8,7,3,6,2,5,6,1
Group_94,Item_4,57,4,2,6,4,7,1,6,6,8,8
Group_94,Item_5,79,2,4,8,8,1,4,5,4,1,8
Group_94,Item_6,15,4,3,7,3,2,7,9,8,2,4
Group_94,Item_7,46,3,9,7,9,7,5,2,3,4,8
Group_94,Item_8,37,9,9,8,1,1,2,8,1,9,8
Group_94,Item_9,28,3,6,3,3,1,9,4,6,9,8
Group_94,Item_10,49,1,4,3,9,5,5,3,3,4,4
Group_94,Item_11,90,6,5,1,9,5,1,2,9,3,1
Group_94,Item_12,25,5,9,6,5,4,7,2,1,5,8
Group_94,Item_13,10,4,9,2,2,2,6,3,9,1,1
Group_94,Item_14,65,2,7,6,9,1,4,5,6,1,8
Group_94,Item_15,92,1,4,1,5,4,2,1,5,9,3
Group_94,Item_16,52,7,3,2,5,5,4,6,5,4,5
Group_94,Item_17,98,4,1,4,3,2,3,9,4,4,5
Group_94,Item_18,42,1,5,2,5,2,1,1,7,9,2
Group_94,Item_19,60,1,3,2,4,9,9,2,6,7,8
Group_94,Item_20,78,4,5,5,2,1,3,5,6,1,3
Group_94,Item_21,51,6,9,4,5,7,3,2,3,1,9
Group_94,Item_22,54,4,1,1,5,1,2,8,7,9,2
Group_94,Item_23,97,8,6,5,4,4,7,8,9,3,9
Group_95,Item_1,90,7,1,9,9,1,3,5,1,7,3
Group_95,Item_2,47,2,6,1,8,4,6,5,5,1,5
Group_95,Item_3,33,2,9,9,6,9,4,9,7,7,7
Group_95,Item_4,69,2,9,6,3,9,3,4,3,6,2
Group_95,Item_5,89,7,6,3,4,6,9,5,5,1,7
Group_95,Item_6,11,8,9,5,5,6,3,4,9,4,5
Group_95,Item_7,48,2,3,9,4,5,8,6,2,8,7
Group_95,Item_8,23,8,7,6,3,2,9,2,8,9,5
Group_95,Item_9,21,2,6,9,6,1,1,9,9,2,5
Group_95,Item_10,10,4,2,6,8,7,3,8,2,9,7
Group_95,Item_11,22,4,8,1,6,8,8,8,4,4,7
Group_95,Item_12,67,3,9,9,6,5,1,9,6,5,5
Group_95,Item_13,71,1,7,8,5,9,7,5,4,3,6
Group_95,Item_14,21,4,6,6,7,4,5,4,9,7,9
Group_95,Item_15,30,3,1,9,4,4,1,2,1,7,7
Group_95,Item_16,87,1,9,1,4,3,4,4,5,4,4
Group_95,Item_17,39,7,2,3,9,4,5,1,9,8,9
Group_95,Item_18,36,7,9,2,3,9,2,2,4,5,9
Group_95,Item_19,91,3,7,1,5,2,5,6,7,1,3
Group_95,Item_20,55,9,2,7,2,3,3,3,2,3,5
Group_95,Item_21,61,9,6,7,7,8,8,3,8,9,7
Group_95,Item_22,72,4,7,1,5,3,6,8,4,8,5
Group_95,Item_23,86,1,5,6,2,4,7,8,4,8,7
Group_95,Item_24,31,9,7,4,7,4,4,5,1,4,3
Group_95,Item_25,56,2,2,9,3,3,5,8,5,6,4
Group_95,Item_26,38,1,7,2,6,4,1,1,4,4,8
Group_95,Item_27,36,4,7,4,5,2,5,2,3,1,6
Group_95,Item_28,79,6,6,2,2,4,8,3,7,3,9
Group_96,Item_1,55,8,5,2,5,8,6,6,2,1,9
Group_96,Item_2,48,7,5,8,9,2,5,7,8,1,7
Group_96,Item_3,88,7,7,3,2,9,7,9,9,7,4
Group_96,Item_4,95,6,7,5,6,4,5,4,3,4,5
Group_96,Item_5,92,5,5,3,2,8,5,1,2,2,7
Group_96,Item_6,18,5,6,3,3,9,1,2,3,5,9
Group_96,Item_7,85,1,3,1,4,8,4,6,9,4,1
Group_96,Item_8,51,1,2,6,1,6,5,9,4,3,3
Group_96,Item_9,87,5,9,6,7,2,3,5,5,1,4
Group_96,Item_10,40,1,5,3,5,4,3,6,9,7,4
Group_96,Item_11,18,9,3,4,9,5,5,8,6,1,2
Group_96,Item_12,87,1,2,2,2,1,8,7,2,3,8
Group_96,Item_13,55,2,3,5,6,1,9,5,9,6,6
Group_96,Item_14,37,1,1,9,8,1,8,8,1,8,2
Group_96,Item_15,90,6,3,7,6,1,1,5,1,1,5
Group_96,Item_16,25,5,9,1,1,7,2,5,3,2,9
Group_96,Item_17,31,1,3,2,6,4,1,3,7,1,8
Group_96,Item_18,86,2,7,5,7,3,2,2,1,7,3
Group_97,Item_1,94,9,7,5,2,9,1,9,7,4,2
Group_97,Item_2,28,6,9,5,5,2,3,3,7,4,2
Group_97,Item_3,45,5,8,1,7,9,1,1,7,5,9
Group_97,Item_4,67,2,3,1,6,1,7,6,1,8,1
Group_97,Item_5,30,9,2,9,1,1,2,7,7,6,3
Group_97,Item_6,68,2,6,5,4,2,4,8,1,4,5
Group_97,Item_7,86,4,3,8,1,9,7,3,7,8,6
Group_97,Item_8,12,8,1,3,8,7,7,3,7,4,6
Group_97,Item_9,31,8,9,4,2,7,2,4,6,5,8
Group_97,Item_10,46,7,1,8,4,5,2,3,1,6,5
Group_97,Item_11,11,7,1,7,1,4,2,2,7,6,7
Group_97,Item_12,34,8,1,1,5,3,3,8,1,8,7
Group_97,Item_13,34,2,1,1,9,6,1,2,1,3,2
Group_97,Item_14,64,5,5,5,7,3,3,2,2,1,9
Group_97,Item_15,91,4,2,5,1,7,4,9,3,3,7
Group_97,Item_16,87,1,6,8,8,8,9,9,5,6,7
Group_97,Item_17,30,5,4,3,6,8,5,8,2,4,2
Group_97,Item_18,72,3,1,5,3,6,1,1,2,5,2
Group_97,Item_19,67,7,6,2,5,2,1,2,2,9,3
Group_97,Item_20,10,5,2,5,2,3,4,3,7,7,5
Group_97,Item_21,67,9,3,3,3,2,8,5,5,5,9
Group_98,Item_1,65,1,9,5,3,3,2,4,6,6,3
Group_98,Item_2,27,8,6,1,1,4,3,8,7,9,7
Group_98,Item_3,31,2,5,9,3,5,3,7,7,5,4
Group_98,Item_4,77,1,9,7,2,5,9,4,4,4,8
Group_98,Item_5,80,1,8,5,5,9,1,2,7,1,7
Group_98,Item_6,80,5,4,9,8,4,6,3,4,3,1
Group_98,Item_7,12,3,7,3,4,8,5,5,6,9,2
Group_98,Item_8,25,8,2,4,9,3,8,7,9,7,6
Group_98,Item_9,55,1,1,6,7,4,7,3,1,2,1
Group_98,Item_10,47,4,2,2,8,8,5,8,2,4,5
Group_98,Item_11,26,1,6,1,4,6,4,5,2,8,8
Group_98,Item_12,29,2,1,7,7,7,7,4,9,4,3
Group_98,Item_13,93,5,3,9,5,3,7,2,1,7,9
Group_98,Item_14,43,5,2,5,7,3,9,5,6,8,4
Group_98,Item_15,32,6,5,4,1,1,5,4,7,4,5
Group_98,Item_16,86,4,9,5,1,6,7,8,6,1,8
